requestid,problem_code,date_initiated,description,category,dispatch_to,address,zone,keymap,zip_code,status,initiated_date,initiated_time
226644,Tree Trim,2025-09-07 10:02 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","199 Chimney Rock Rd,  Houston,  Texas,  77024","2, ZONE",491F,77024,CLOSED,2025-09-07,10:02 AM
226645,Tree Planting,2025-09-07 10:29 AM,Tree Planting Inspection,TREEPROTECTION,"UF - BHATTARAI, NIMESH","5101 Rutherglenn Dr,  Houston,  Texas,  77096 (Godwin Park)","7, ZONE",531U,77096,CLOSED,2025-09-07,10:29 AM
226646,Tree Code Violation,2025-09-07 11:37 AM,Tree Code Violation Inspection,TREEPROTECTION,"UF - POLOVTSEV, SERA","6646 Barney Rd,  Houston,  Texas,  77092","3, ZONE",451J,77092,CLOSED,2025-09-07,11:37 AM
226647,Tree Trim,2025-09-07 12:58 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","312 W 28Th St,  Houston,  Texas,  77008","3, ZONE",452V,77008,CLOSED,2025-09-07,12:58 PM
226648,Tree Trim,2025-09-07 03:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7918 Duffield Ln,  Houston,  Texas,  77071","7, ZONE",570C,77071,ROUTE,2025-09-07,03:06 PM
226649,Tree Removal,2025-09-07 04:12 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2120 Converse St,  Houston,  Texas,  77006","2, ZONE",493N,77006,ROUTE,2025-09-07,04:12 PM
226656,Tree Removal,2025-09-08 07:41 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","5927 Darkwood Dr,  Houston,  Texas,  77088","3, ZONE",411T,77088,CLOSED,2025-09-08,07:41 AM
226657,Tree Trim,2025-09-08 07:45 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","5801 Woodway Dr,  Houston,  Texas,  77057 (Tanglewood Park - Tennis Courts)","2, ZONE",491K,77057,CLOSED,2025-09-08,07:45 AM
226658,Tree Trim,2025-09-08 07:48 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA","8300 Montridge Dr,  Houston,  Texas,  77055","3, ZONE",451S,77055,CLOSED,2025-09-08,07:48 AM
226659,Tree Trim,2025-09-08 08:00 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6723 New York St,  Houston,  Texas,  77021","6, ZONE",533R,77021,CLOSED,2025-09-08,08:00 AM
226660,Tree Trim,2025-09-08 08:03 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6731 New York St,  Houston,  Texas,  77021","6, ZONE",533R,77021,CLOSED,2025-09-08,08:03 AM
226662,Tree Removal,2025-09-08 08:23 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7311 Thurow St,  Houston,  Texas,  77087","6, ZONE",534M,77087,ROUTE,2025-09-08,08:23 AM
226667,Tree Trim,2025-09-08 09:56 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","Woods Estates Dr & Kingwood Dr,  Kingwood,  Texas,  77339","4, ZONE",337A,77339,CLOSED,2025-09-08,09:56 AM
226669,Tree Trim,2025-09-08 10:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6615 Utah St,  Houston,  Texas,  77091 (Hazard Tree Removal Program)","3, ZONE",412X,77091,CLOSED,2025-09-08,10:52 AM
226670,Tree Trim,2025-09-08 11:41 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7698 Cullen Blvd,  Houston,  Texas,  77051","6, ZONE",533V,77051,ROUTE,2025-09-08,11:41 AM
226672,Tree Trim,2025-09-08 11:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Alice St & Driftwood St,  Houston,  Texas,  77021","6, ZONE",533Q,77021,CLOSED,2025-09-08,11:52 AM
226673,Tree Trim,2025-09-08 12:02 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","11503 W Bellfort Ave,  Houston,  Texas,  77099","2, ZONE",529X,77099,CLOSED,2025-09-08,12:02 PM
226674,Tree Trim,2025-09-08 01:07 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","4329 Kinglet St,  Houston,  Texas,  77035","7, ZONE",531Z,77035,CLOSED,2025-09-08,01:07 PM
226678,Tree Removal,2025-09-08 02:08 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","3200 Hicks St,  Houston,  Texas,  77007","2, ZONE",493E,77007,ROUTE,2025-09-08,02:08 PM
226679,Tree Trim,2025-09-08 02:09 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2201 Austin St,  Houston,  Texas,  77002","2, ZONE",493U,77002,ROUTE,2025-09-08,02:09 PM
226684,Tree Removal,2025-09-08 03:06 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","7917 Pointer St,  Houston,  Texas,  77016","4, ZONE",454K,77016,CLOSED,2025-09-08,03:06 PM
226685,Tree Trim,2025-09-08 03:07 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","756 Granville Dr,  Houston,  Texas,  77091","3, ZONE",412Y,77091,CLOSED,2025-09-08,03:07 PM
226686,Tree Trim,2025-09-08 03:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","3213 Prospect St,  Houston,  Texas,  77004","6, ZONE",533C,77004,ROUTE,2025-09-08,03:16 PM
226687,Tree Trim,2025-09-08 03:17 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","2500 Glasgow St,  Houston,  Texas,  77026","4, ZONE",454S,77026,CLOSED,2025-09-08,03:17 PM
226688,Tree Trim,2025-09-08 03:19 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","7618 Romney Rd,  Houston,  Texas,  77036","2, ZONE",530K,77036,ROUTE,2025-09-08,03:19 PM
226690,Tree Trim,2025-09-08 03:58 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Rockwell Blvd & Anderson Rd,  Houston,  Texas,  77085","7, ZONE",571S,77085,ROUTE,2025-09-08,03:58 PM
226691,Tree Removal,2025-09-08 04:13 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1624 Worms St,  Houston,  Texas,  77020","4, ZONE",494F,77020,CLOSED,2025-09-08,04:13 PM
226692,Tree Trim,2025-09-08 04:19 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6074 Main St,  Houston,  Texas,  77005","7, ZONE",533A,77030,CLOSED,2025-09-08,04:19 PM
226693,Tree Trim,2025-09-08 05:18 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Meadowglen Ln & Seagler Rd,  Houston,  Texas,  77042","2, ZONE",489Z,77042,CLOSED,2025-09-08,05:18 PM
226694,Tree Trim,2025-09-08 05:24 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","10410 N Pagewick Dr,  Houston,  Texas,  77041","3, ZONE",449D,77041,CLOSED,2025-09-08,05:24 PM
226695,Tree Trim,2025-09-08 07:10 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7459 Stanwick Dr,  Houston,  Texas,  77087","6, ZONE",535S,77087,ROUTE,2025-09-08,07:10 PM
226696,Tree Trim,2025-09-08 09:52 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","544 Oxford St,  Houston,  Texas,  77007 (Heights Hike & Bike Trail)","3, ZONE",493A,77007,ROUTE,2025-09-08,09:52 PM
226701,Tree Trim,2025-09-09 09:24 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","8234 Madera Rd,  Houston,  Texas,  77078","4, ZONE",415X,77078,CLOSED,2025-09-09,09:24 AM
226704,Tree Removal,2025-09-09 10:19 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7610 E Magnolia St,  Houston,  Texas,  77012","5, ZONE",535B,77012,ROUTE,2025-09-09,10:19 AM
226706,Tree Planting,2025-09-09 10:54 AM,Tree Planting Inspection,TREEPROTECTION,"UF - LEIJA, DANIEL","7315 Windrow Ln,  Houston,  Texas,  77072","2, ZONE",528L,77072,CLOSED,2025-09-09,10:54 AM
226707,Tree Trim,2025-09-09 11:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","12830 Jutland Rd,  Houston,  Texas,  77048","6, ZONE",573R,77048,CLOSED,2025-09-09,11:04 AM
226708,Tree Removal,2025-09-09 11:09 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6902 Fondren Rd,  Houston,  Texas,  77036","2, ZONE",530G,77036,CLOSED,2025-09-09,11:09 AM
226709,Tree Trim,2025-09-09 11:12 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","8500 S Rice Ave,  Houston,  Texas,  77096","7, ZONE",531Q,77096,CLOSED,2025-09-09,11:12 AM
226710,Tree Trim,2025-09-09 11:17 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","16100 Middlebrook Dr,  Houston,  Texas,  77059","5, ZONE",618D,77059,CLOSED,2025-09-09,11:17 AM
226711,Tree Removal,2025-09-09 11:25 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6721 Brace St,  Houston,  Texas,  77061","6, ZONE",574C,77061,ROUTE,2025-09-09,11:25 AM
226712,Tree Trim,2025-09-09 11:37 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","7711 Elbert St,  Houston,  Texas,  77028","4, ZONE",455J,77028,CLOSED,2025-09-09,11:37 AM
226713,Tree Trim,2025-09-09 11:42 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","8301 Tavenor Ln,  Houston,  Texas,  77075","6, ZONE",575L,77075,ROUTE,2025-09-09,11:42 AM
226714,Tree Trim,2025-09-09 11:50 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1038 Kern St,  Houston,  Texas,  77009","3, ZONE",453T,77009,ROUTE,2025-09-09,11:50 AM
226715,Tree Trim,2025-09-09 11:54 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","13302 Saint Marys Ln,  Houston,  Texas,  77079","2, ZONE",489B,77079,CLOSED,2025-09-09,11:54 AM
226716,Tree Trim,2025-09-09 11:58 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","9118 Almeda Genoa Rd,  Houston,  Texas,  77075","6, ZONE",575R,77075,ROUTE,2025-09-09,11:58 AM
226720,Tree Trim,2025-09-09 12:40 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","8424 Schneider St,  Houston,  Texas,  77093","4, ZONE",453H,77093,CLOSED,2025-09-09,12:40 PM
226722,Tree Trim,2025-09-09 12:53 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","4809 Main St,  Houston,  Texas,  77002","7, ZONE",493W,77004,CLOSED,2025-09-09,12:53 PM
226725,Tree Trim,2025-09-09 01:42 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA","5227 Lamonte Ln,  Houston,  Texas,  77092","3, ZONE",451L,77092,CLOSED,2025-09-09,01:42 PM
226726,Tree Trim,2025-09-09 01:54 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2002 Genesee St,  Houston,  Texas,  77006","2, ZONE",493P,77006,CLOSED,2025-09-09,01:54 PM
226729,Tree Trim,2025-09-09 02:38 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","12226 Briar Forest Dr,  Houston,  Texas,  77077","2, ZONE",489N,77077,CLOSED,2025-09-09,02:38 PM
226731,Tree Removal,2025-09-09 02:41 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","7526 Bywood St,  Houston,  Texas,  77028","4, ZONE",455E,77028,CLOSED,2025-09-09,02:41 PM
226733,Tree Trim,2025-09-09 02:50 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","870 Grenshaw St,  Houston,  Texas,  77088","3, ZONE",412Q,77088,CLOSED,2025-09-09,02:50 PM
226736,Tree Stump Grinding,2025-09-09 03:14 PM,Tree Stump Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","3346 Blodgett St,  Houston,  Texas,  77004","6, ZONE",533C,77004,CLOSED,2025-09-09,03:14 PM
226738,Tree Removal,2025-09-09 03:31 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7414 Fauna St,  Houston,  Texas,  77061","6, ZONE",575A,77061,CLOSED,2025-09-09,03:31 PM
226742,Tree Trim,2025-09-09 05:22 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3113 Mcculloch Cir,  Houston,  Texas,  77056","2, ZONE",491X,77056,ROUTE,2025-09-09,05:22 PM
226743,Tree Trim,2025-09-09 09:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","498 W 25th St,  Houston,  Texas,  77008","3, ZONE",452V,77008,CLOSED,2025-09-09,09:03 PM
226744,Tree Removal,2025-09-09 10:30 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6835 Waltrip St,  Houston,  Texas,  77087","6, ZONE",534Z,77087,CLOSED,2025-09-09,10:30 PM
226751,Tree Trim,2025-09-10 09:39 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","3201 Houston Ave,  Houston,  Texas,  77009","3, ZONE",493C,77009,CLOSED,2025-09-10,09:39 AM
226754,Tree Trim,2025-09-10 10:14 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","N Wayside Dr & Grand Blvd,  Houston,  Texas,  77020","4, ZONE",455W,77020,CLOSED,2025-09-10,10:14 AM
226762,Tree Removal,2025-09-10 11:26 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","4306 Belle Park Dr,  Houston,  Texas,  77072","2, ZONE",529F,77072,CLOSED,2025-09-10,11:26 AM
226765,Tree Trim,2025-09-10 11:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","5202 Cavalcade St,  Houston,  Texas,  77026","4, ZONE",454Y,77026,ROUTE,2025-09-10,11:52 AM
226766,Tree Trim,2025-09-10 11:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1114 Rouse St,  Houston,  Texas,  77020","5, ZONE",494M,77020,CLOSED,2025-09-10,11:59 AM
226767,Tree Trim,2025-09-10 12:08 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2310 Kingston St,  Houston,  Texas,  77019","2, ZONE",492U,77019,CLOSED,2025-09-10,12:08 PM
226768,Tree Removal,2025-09-10 12:10 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","4725 Brinkman St,  Houston,  Texas,  77018 (Shepherd Park)","3, ZONE",452G,77018,CLOSED,2025-09-10,12:10 PM
226769,Tree Trim,2025-09-10 12:15 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","12610 Richmond Ave,  Houston,  Texas,  77082","2, ZONE",488Z,77082,CLOSED,2025-09-10,12:15 PM
226777,Tree Removal,2025-09-10 12:58 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","1218 Niagara St,  Houston,  Texas,  77051","6, ZONE",533U,77051,CLOSED,2025-09-10,12:58 PM
226778,Tree Trim,2025-09-10 01:14 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","3114 Houston Ave,  Houston,  Texas,  77009","3, ZONE",493C,77009,ROUTE,2025-09-10,01:14 PM
226779,Tree Removal,2025-09-10 01:29 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","12414 Pine Knoll Dr,  Houston,  Texas,  77099","2, ZONE",528V,77099,CLOSED,2025-09-10,01:29 PM
226780,Tree Removal,2025-09-10 01:33 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","10618 Sashay Dr,  Houston,  Texas,  77099","2, ZONE",529W,77099,CLOSED,2025-09-10,01:33 PM
226781,Tree Trim,2025-09-10 01:47 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","9000 Beechnut St,  Houston,  Texas,  77036","2, ZONE",530J,77036,CLOSED,2025-09-10,01:47 PM
226783,Tree Trim,2025-09-10 02:18 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","1801 Alta Vista St,  Houston,  Texas,  77023","5, ZONE",534D,77023,ROUTE,2025-09-10,02:18 PM
226785,Tree Trim,2025-09-10 02:50 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1413 Whispering Pines Dr,  Houston,  Texas,  77055","3, ZONE",451X,77055,CLOSED,2025-09-10,02:50 PM
226786,Tree Trim,2025-09-10 02:55 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","4701 Robertson St,  Houston,  Texas,  77009","4, ZONE",453V,77009,CLOSED,2025-09-10,02:55 PM
226787,Tree Trim,2025-09-10 03:19 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","4217 Larkspur St,  Houston,  Texas,  77051","6, ZONE",533Y,77051,ROUTE,2025-09-10,03:19 PM
226788,Tree Trim,2025-09-10 03:29 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","9471 Main St,  Houston,  Texas,  77054","7, ZONE",532P,77054,ROUTE,2025-09-10,03:29 PM
226789,Tree Trim,2025-09-10 03:47 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1010 St Clair St,  Houston,  Texas,  77088","3, ZONE",412T,77088,CLOSED,2025-09-10,03:47 PM
226792,Tree Trim,2025-09-10 04:31 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","12822 Remy St,  Houston,  Texas,  77045","7, ZONE",571H,77045,CLOSED,2025-09-10,04:31 PM
226794,Tree Removal,2025-09-10 04:36 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","4618 Sterling St,  Houston,  Texas,  77051","6, ZONE",533Z,77051,CLOSED,2025-09-10,04:36 PM
226797,Tree Trim,2025-09-10 05:11 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2598 Brun St,  Houston,  Texas,  77019","2, ZONE",492V,77019,CLOSED,2025-09-10,05:11 PM
226798,Tree Trim,2025-09-10 05:33 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Idaho St & Conley St,  Houston,  Texas,  77021","6, ZONE",533R,77021,ROUTE,2025-09-10,05:33 PM
226799,Tree Trim,2025-09-10 06:12 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","3230 N Macgregor Way,  Houston,  Texas,  77004","6, ZONE",533G,77004,ROUTE,2025-09-10,06:12 PM
226800,Tree Trim,2025-09-10 07:11 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","11585 Beechnut St,  Houston,  Texas,  77072","2, ZONE",529P,77072,CLOSED,2025-09-10,07:11 PM
226802,Tree Removal,2025-09-10 07:23 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","10501 Richmond Ave,  Houston,  Texas,  77042","2, ZONE",489Y,77042,CLOSED,2025-09-10,07:23 PM
226803,Tree Trim,2025-09-10 07:26 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","10501 Richmond Ave,  Houston,  Texas,  77042","2, ZONE",489Y,77042,CLOSED,2025-09-10,07:26 PM
226804,Tree Removal,2025-09-10 07:26 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","401 Hyde Park Blvd,  Houston,  Texas,  77006","2, ZONE",493N,77006,ROUTE,2025-09-10,07:26 PM
226805,Tree Removal,2025-09-10 07:31 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","10201 Kingspoint,  Houston,  Texas,  77075 (Beverly Hills Park)","6, ZONE",576S,77075,CLOSED,2025-09-10,07:31 PM
226806,Tree Trim,2025-09-10 07:35 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","3250 Mossy Elm Ct,  Houston,  Texas,  77059","5, ZONE",578X,77059,CLOSED,2025-09-10,07:35 PM
226809,Tree Removal,2025-09-11 04:49 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","19008 Saums Rd,  Houston,  Texas,  77084 (Cullen Park)","3, ZONE",446V,77084,CLOSED,2025-09-11,04:49 AM
226827,Tree Trim,2025-09-11 07:34 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","4009 Fulton St,  Houston,  Texas,  77009","4, ZONE",453Y,77009,CLOSED,2025-09-11,07:34 AM
226831,Tree Trim,2025-09-11 08:48 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3311 Fulton St,  Houston,  Texas,  77009","4, ZONE",493D,77009,CLOSED,2025-09-11,08:48 AM
226833,Tree Trim,2025-09-11 09:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","7011 Homestead Rd,  Houston,  Texas,  77028","4, ZONE",454R,77028,ROUTE,2025-09-11,09:04 AM
226834,Tree Trim,2025-09-11 10:09 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6800 Bissonnet St,  Houston,  Texas,  77074","7, ZONE",530R,77074,CLOSED,2025-09-11,10:09 AM
226835,Tree Trim,2025-09-11 10:13 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","107 N 77Th St,  Houston,  Texas,  77012","5, ZONE",495W,77012,ROUTE,2025-09-11,10:13 AM
226840,Tree Trim,2025-09-11 11:16 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","6539 Memorial Dr,  Houston,  Texas,  77007","2, ZONE",492K,77007,CLOSED,2025-09-11,11:16 AM
226842,Tree Trim,2025-09-11 11:30 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1000 Usener St,  Houston,  Texas,  77009","3, ZONE",493B,77007,CLOSED,2025-09-11,11:30 AM
226843,Tree Trim,2025-09-11 11:44 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","2242 Southgate Blvd,  Houston,  Texas,  77030","7, ZONE",532G,77030,ROUTE,2025-09-11,11:44 AM
226844,Tree Trim,2025-09-11 11:44 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","702 Leicester Ln,  Houston,  Texas,  77034","5, ZONE",617A,77034,CLOSED,2025-09-11,11:44 AM
226845,Tree Trim,2025-09-11 11:49 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","2300 W Holcombe Blvd,  Houston,  Texas,  77030","7, ZONE",532G,77030,ROUTE,2025-09-11,11:49 AM
226846,Tree Trim,2025-09-11 11:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6900 Kirby Dr,  Houston,  Texas,  77030","7, ZONE",532G,77025,ROUTE,2025-09-11,11:52 AM
226848,Tree Trim,2025-09-11 12:00 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","13215 Agarita Ln,  Houston,  Texas,  77083","2, ZONE",528G,77083,CLOSED,2025-09-11,12:00 PM
226850,Tree Trim,2025-09-11 12:01 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Wilcrest Dr & Meadowglen Ln,  Houston,  Texas,  77042","2, ZONE",489Y,77042,CLOSED,2025-09-11,12:01 PM
226857,Tree Trim,2025-09-11 12:38 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","11315 Lockgate Ln,  Houston,  Texas,  77048","6, ZONE",573M,77048,CLOSED,2025-09-11,12:38 PM
226860,Tree Trim,2025-09-11 12:55 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","10035 Jensen Dr,  Houston,  Texas,  77093","4, ZONE",414W,77093,CLOSED,2025-09-11,12:55 PM
226861,Tree Trim,2025-09-11 12:58 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","1102 Marconi St,  Houston,  Texas,  77019","2, ZONE",493N,77019,CLOSED,2025-09-11,12:58 PM
226866,Tree Removal,2025-09-11 01:22 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2311 Runnels St,  Houston,  Texas,  77003 (Guadalupe Plaza Park)","5, ZONE",494J,77003,ROUTE,2025-09-11,01:22 PM
226867,Tree Trim,2025-09-11 01:31 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","2610 Elgin St,  Houston,  Texas,  77004 (Ryan Middle School)","6, ZONE",493Y,77004,CLOSED,2025-09-11,01:31 PM
226869,Tree Trim,2025-09-11 01:48 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","19 Waugh Dr,  Houston,  Texas,  77007","2, ZONE",493E,77007,ROUTE,2025-09-11,01:48 PM
226872,Tree Trim,2025-09-11 02:10 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","915 Ferguson Way,  Houston,  Texas,  77088","3, ZONE",412Q,77088,CLOSED,2025-09-11,02:10 PM
226876,Tree Removal,2025-09-11 03:01 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7328 S Dairy Ashford St,  Houston,  Texas,  77072","2, ZONE",528M,77072,CLOSED,2025-09-11,03:01 PM
226879,Tree Trim,2025-09-11 03:41 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","1400 Congress St,  Houston,  Texas,  77002","1, ZONE",493M,77002,ROUTE,2025-09-11,03:41 PM
226885,Tree Trim,2025-09-11 04:50 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","Westpark Dr & S Dairy Ashford St,  Houston,  Texas,  77082","2, ZONE",488Z,77082,CLOSED,2025-09-11,04:50 PM
226886,Tree Trim,2025-09-11 06:52 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","Houston Ave & Oleander St,  Houston,  Texas,  77009","3, ZONE",493C,77009,CLOSED,2025-09-11,06:52 PM
226887,Tree Trim,2025-09-11 07:19 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","13310 Barryknoll Ln,  Houston,  Texas,  77079","2, ZONE",489B,77079,CLOSED,2025-09-11,07:19 PM
