workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
370715,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 10:56:00,2023-11-26 10:56:00,2023-12-01 12:00:00,2023-12-13 12:00:00,C,492H,"Washington Ave & Patterson St,  Houston,  Texas,  77007",Trim branches of Bald Cypress to clear the visibility of STOP sign and road sign (north bound traffic) on south east corner of this intersection. ,TREEMAINTENANCE,2023-11-16 10:56 AM,FY24 - Prime Trees,84.0,Invoice #150877,"2, ZONE",199361,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,10:56 AM,2023-11-26,10:56 AM,2023-12-01,12:00 PM,2023-12-13,12:00 PM,2023-11-16,10:56 AM
370716,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 11:12:00,2023-12-16 11:12:00,2023-12-01 12:00:00,2023-12-13 12:00:00,D,493U,"2819 St Emanuel St, Houston, Texas, 77004","Trim 6 trees on Tuam side of property to 14' street clearance and 8' sidewalk clearance, treee not marked due to Christmas lights ",TREEMAINTENANCE,2023-11-16 11:12 AM,FY24 - Prime Trees,371.7,Invoice #150465,"6, ZONE",198956,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,11:12 AM,2023-12-16,11:12 AM,2023-12-01,12:00 PM,2023-12-13,12:00 PM,2023-11-16,11:12 AM
370717,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 11:27:00,2023-12-16 11:27:00,2023-12-01 12:00:00,2024-02-07 12:00:00,C,492R,"1947 W Gray St,  Houston,  Texas,  77019",Remove one dead palm tree in RoW infront of the address.,TREEMAINTENANCE,2023-11-16 11:27 AM,FY24 - Prime Trees,89.25,Invoice #152564,"2, ZONE",199332,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-16,11:27 AM,2023-12-16,11:27 AM,2023-12-01,12:00 PM,2024-02-07,12:00 PM,2023-11-16,11:27 AM
370718,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 12:09:00,2023-12-16 12:09:00,2023-12-04 12:00:00,2023-12-22 12:00:00,G,492P,"Westheimer Rd & River Oaks Blvd, Houston, Texas, 77098","Trim the branches and limbs of 30"" Live Oak tree inside Lamar school by metro Station of Westheimer Rd side of this intersection to clear the visibility of traffic light for river oaks traffic. ",TREEMAINTENANCE,2023-11-16 12:09 PM,FY24 - Westco Grounds,100.0,Invoice #67481,"2, ZONE",199189,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,12:09 PM,2023-12-16,12:09 PM,2023-12-04,12:00 PM,2023-12-22,12:00 PM,2023-11-16,12:09 PM
370719,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 12:38:00,2023-12-16 12:38:00,2023-12-01 12:00:00,2023-12-26 12:00:00,K,531W,"10711 Rampart St,  Houston,  Texas,  77096",Remove and stump grind 2 dead pine trees on hummingbird side of property ,TREEMAINTENANCE,2023-11-16 12:38 PM,FY24 - Prime Trees,567.0,Invoice #151186,"7, ZONE",199129,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-16,12:38 PM,2023-12-16,12:38 PM,2023-12-01,12:00 PM,2023-12-26,12:00 PM,2023-11-16,12:38 PM
370720,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 13:19:00,2023-12-16 13:19:00,2023-12-01 12:00:00,2023-12-15 12:00:00,C,531S,"Rutherglenn Dr & Mullins Dr,  Houston,  Texas,  77096",Prune 4 live oaks for street clearance ,TREEMAINTENANCE,2023-11-16 01:19 PM,FY24 - Prime Trees,357.0,Invoice #150877,"7, ZONE",199180,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,01:19 PM,2023-12-16,01:19 PM,2023-12-01,12:00 PM,2023-12-15,12:00 PM,2023-11-16,01:19 PM
370721,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 13:49:00,2023-12-16 13:49:00,2023-12-01 12:00:00,2024-01-07 12:00:00,C,531T,"5603 Valkeith Dr,  Houston,  Texas,  77096","Remove and stump grind 20"" dead pine",TREEMAINTENANCE,2023-11-16 01:49 PM,FY24 - Prime Trees,336.0,Invoice #151548,"7, ZONE",199239,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-16,01:49 PM,2023-12-16,01:49 PM,2023-12-01,12:00 PM,2024-01-07,12:00 PM,2023-11-16,01:49 PM
370722,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 14:14:00,2023-12-16 14:14:00,2023-12-04 12:00:00,2023-12-22 12:00:00,C,492U,"2644 Greenbriar St,  Houston,  Texas,  77098","Trim all the deadwoods/branches of two 45+"" Live Oaks in RoW in front of the address. Make 14ft above street and 8ft away from private walls clear.",TREEMAINTENANCE,2023-11-16 02:14 PM,FY24 - Westco Grounds,200.0,Invoice #67481,"2, ZONE",199632,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,02:14 PM,2023-12-16,02:14 PM,2023-12-04,12:00 PM,2023-12-22,12:00 PM,2023-11-16,02:14 PM
370723,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 14:23:00,2023-12-16 14:23:00,2023-12-01 12:00:00,2023-12-15 12:00:00,K,531X,"11011 Oasis Dr,  Houston,  Texas,  77096",Remove and stump grind dead tallow,TREEMAINTENANCE,2023-11-16 02:23 PM,FY24 - Prime Trees,231.0,Invoice #151186,"7, ZONE","199138,200362",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-16,02:23 PM,2023-12-16,02:23 PM,2023-12-01,12:00 PM,2023-12-15,12:00 PM,2023-11-16,02:23 PM
370724,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 14:23:00,2023-12-16 14:23:00,2023-12-04 12:00:00,2023-12-22 12:00:00,A,450S,"10154 Metronome Dr,  Houston,  Texas,  77080","Prune 2 live oaks in front of address for street clearance. One 35"" live oak and one private 28"" live oak.",TREEMAINTENANCE,2023-11-16 02:23 PM,FY24 - Westco Grounds,200.0,Invoice #67481,"3, ZONE",199919,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,02:23 PM,2023-12-16,02:23 PM,2023-12-04,12:00 PM,2023-12-22,12:00 PM,2023-11-16,02:23 PM
370725,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 14:24:00,2024-06-28 14:24:00,2023-12-15 14:19:00,2025-05-14 12:00:00,C,492U,"2635 Greenbriar St,  Houston,  Texas,  77098","Remove one 33"" diseased water oak infront of the address. Cut the stump as below as possible to level it to ground as grinding stump is not possible, May need to coordinate with Centerpoint Energy as there are utility wires passing through it.",TREEMAINTENANCE,2023-11-16 02:24 PM,FY25 - Prime Trees,435.75,Invoice #181998.,"2, ZONE",199632,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,02:24 PM,2024-06-28,02:24 PM,2023-12-15,02:19 PM,2025-05-14,12:00 PM,2023-11-16,02:24 PM
370726,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 15:04:00,2023-12-16 15:04:00,2023-12-01 12:00:00,2023-12-21 12:00:00,A,450J,"10256 Kempwood Dr,  Houston,  Texas,  77043",Remove and stump grind dead shumard oak on kempwood infront of address ,TREEMAINTENANCE,2023-11-16 03:04 PM,FY24 - Prime Trees,231.0,Invoice #151186,"3, ZONE",199349,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,03:04 PM,2023-12-16,03:04 PM,2023-12-01,12:00 PM,2023-12-21,12:00 PM,2023-11-16,03:04 PM
370727,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 15:09:00,2023-12-16 15:09:00,2023-12-01 12:00:00,2023-12-15 12:00:00,A,450J,"10256 Kempwood Dr,  Houston,  Texas,  77043",Trim 4 trees 1 in esplanade and 3 on north and south edge for street clearance between gessner and Bernadette ,TREEMAINTENANCE,2023-11-16 03:09 PM,FY24 - Prime Trees,378.0,Invoice #150877,"3, ZONE",199349,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,03:09 PM,2023-12-16,03:09 PM,2023-12-01,12:00 PM,2023-12-15,12:00 PM,2023-11-16,03:09 PM
370728,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 15:46:00,2023-12-16 15:46:00,2023-12-01 12:00:00,2023-12-14 12:00:00,A,450J,"10256 Kempwood Dr,  Houston,  Texas,  77043",Trim 26 live oaks from quincannon ln to Sam houston tollway for street clearance and street light obstruction ,TREEMAINTENANCE,2023-11-16 03:46 PM,FY24 - Prime Trees,2262.75,Invoice #150465,"3, ZONE",199349,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-16,03:46 PM,2023-12-16,03:46 PM,2023-12-01,12:00 PM,2023-12-14,12:00 PM,2023-11-16,03:46 PM
370729,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-16 16:04:00,2023-12-16 16:04:00,2023-12-01 12:00:00,2024-01-07 12:00:00,C,531Q,"5147 Indigo St,  Houston,  Texas,  77096","Remove and stump grind dead 19"" pine ",TREEMAINTENANCE,2023-11-16 04:04 PM,FY24 - Prime Trees,231.0,Invoice #151548,"7, ZONE",199634,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-16,04:04 PM,2023-12-16,04:04 PM,2023-12-01,12:00 PM,2024-01-07,12:00 PM,2023-11-16,04:04 PM
370730,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-11-16 22:54:00,2023-11-26 22:54:00,2023-11-16 22:54:00,2023-11-20 23:13:00,01,493Q,"Smith St & Clay St, Houston, Texas, 77002",Trim all trees 15ft over the road along the Thanksgiving Day Parade route. See the map attached. Smith St (from Clay to Walker) will be the TV zone.,TREEMAINTENANCE,2023-11-16 10:54 PM,,8316.0,,"1, ZONE",200024,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2023-11-16,10:54 PM,2023-11-26,10:54 PM,2023-11-16,10:54 PM,2023-11-20,11:13 PM,2023-11-16,10:54 PM
370731,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 07:31:00,2023-11-18 07:31:00,2023-11-28 12:00:00,2023-12-09 12:00:00,J,531F,"6515 Chimney Rock Rd,  Houston,  Texas,  77081",Remove the uprooted tree and debris of live oak from esplanade across the street of this address. It's busy road and some branches are disturbing lanes in both sides. So should remove in priority ,TREEMAINTENANCE,2023-11-17 07:31 AM,FY24 - Prime Trees,89.25,Invoice #150245,"7, ZONE",199962,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,07:31 AM,2023-11-18,07:31 AM,2023-11-28,12:00 PM,2023-12-09,12:00 PM,2023-11-17,07:31 AM
370732,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 07:48:00,2023-12-17 07:48:00,2023-12-04 12:00:00,2023-12-22 12:00:00,A,411U,"7543 Maple Tree Dr,  Houston,  Texas,  77088","Trim private 30"" live oak in front of address for street clearance ",TREEMAINTENANCE,2023-11-17 07:48 AM,FY24 - Westco Grounds,100.0,Invoice #67481,"3, ZONE",200009,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,07:48 AM,2023-12-17,07:48 AM,2023-12-04,12:00 PM,2023-12-22,12:00 PM,2023-11-17,07:48 AM
370733,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-11-17 07:57:00,2023-11-18 07:57:00,2023-11-17 07:57:00,2024-01-02 09:37:00,05,528G,"13203 Avonshire Dr,  Houston,  Texas,  77083",On side of address facing Synott emergency remove tree blocking sidewalk. Low priority,TREEMAINTENANCE,2023-11-17 07:57 AM,,0.0,"(Copied from Service Request 199934): ""Tree is on the ground blocking street or sidewalk""","2, ZONE",199934,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-17,07:57 AM,2023-11-18,07:57 AM,2023-11-17,07:57 AM,2024-01-02,09:37 AM,2023-11-17,07:57 AM
370734,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 08:09:00,2023-12-17 08:09:00,2023-11-17 12:00:00,2025-04-09 12:00:00,I,534C,1715 Idylwood Dr (Spurlock Park),Remove one decayed water oak tree in front of the address and grind stump. ,TREEMAINTENANCE,2023-11-17 08:09 AM,,378.0,Work order cancelled.,"5, ZONE",198879,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,08:09 AM,2023-12-17,08:09 AM,2023-11-17,12:00 PM,2025-04-09,12:00 PM,2023-11-17,08:09 AM
370735,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 08:25:00,2023-12-17 08:25:00,2023-12-04 12:00:00,2023-12-08 12:00:00,C,531N,"Renwick Dr & Sylmar Rd,  Houston,  Texas,  77081","Trim the low hanging branches of 30"" and 15"" Live Oaks 14ft above street. Trees are on north side of this intersection on Renwick Rd next to Metro bus station. ",TREEMAINTENANCE,2023-11-17 08:25 AM,FY24 - Westco Grounds,200.0,Invoice #66960,"7, ZONE",199728,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,08:25 AM,2023-12-17,08:25 AM,2023-12-04,12:00 PM,2023-12-08,12:00 PM,2023-11-17,08:25 AM
370736,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 09:33:00,2023-11-18 09:33:00,2023-11-28 12:00:00,2023-12-10 12:00:00,D,576T,"10934 Eddyrock St,  Houston,  Texas,  77089","Remove broken and hanging branches from 10"" Water Oak tree along SANTA MONICA side. Prune tree for aesthetics.",TREEMAINTENANCE,2023-11-17 09:33 AM,FY24 - Westco Grounds,100.0,Invoice #68921,"6, ZONE",199933,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,09:33 AM,2023-11-18,09:33 AM,2023-11-28,12:00 PM,2023-12-10,12:00 PM,2023-11-17,09:33 AM
370737,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 09:45:00,2023-12-17 09:45:00,2023-12-04 12:00:00,2023-12-22 12:00:00,B,412Q,979 Grenshaw St (Lincoln Park),"Trim 7 trees around community center for roof clearance, deadwood removal and aesthetic. Four 40"" and three 9"" trees.",TREEMAINTENANCE,2023-11-17 09:45 AM,FY24 - Westco Grounds,700.0,Invoice #67481,"3, ZONE",192713,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2023-11-17,09:45 AM,2023-12-17,09:45 AM,2023-12-04,12:00 PM,2023-12-22,12:00 PM,2023-11-17,09:45 AM
370738,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 10:08:00,2023-12-17 10:08:00,2023-12-01 12:00:00,2023-12-09 12:00:00,B,412Y,"6528 Utah St,  Houston,  Texas,  77091",Trim 5 private trees on the west edge of Utah st from 6525 Utah St to 6519 Utah St for street clearance,TREEMAINTENANCE,2023-11-17 10:08 AM,FY24 - Prime Trees,354.9,Invoice #150245,"3, ZONE",199923,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,10:08 AM,2023-12-17,10:08 AM,2023-12-01,12:00 PM,2023-12-09,12:00 PM,2023-11-17,10:08 AM
370739,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-11-17 10:26:00,2023-11-18 10:26:00,2023-11-17 10:26:00,2023-11-22 12:25:00,01,492W,"Richmond Ave & Timmons Ln,  Houston,  Texas,  77046",Trim private Live Oak to install traffic light at intersection. Also trim to clear obstruction of street light. HPW staff will be on site at 8:00 AM to advise on what needs to be trimmed. Contact Gopal for any questions. (832) 919-4817,TREEMAINTENANCE,2023-11-17 10:26 AM,,136.5,"point of contact for HPW is Mr. Augustus Donaldson ( 2819018303) and for owner of the tree is Mr. Shad, Security manager Building 12 (Ph 7139652931).  Contact Augustus for what we discussed and which limbs and branches should be trimmed. He had confi","2, ZONE",177918,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2023-11-17,10:26 AM,2023-11-18,10:26 AM,2023-11-17,10:26 AM,2023-11-22,12:25 PM,2023-11-17,10:26 AM
370740,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 10:51:00,2023-12-17 10:51:00,2023-12-01 12:00:00,2023-12-20 12:00:00,A,449V,"10406 Tiger Trl,  Houston,  Texas,  77043","Trim 12"" live oak for street clearance infront of address ",TREEMAINTENANCE,2023-11-17 10:51 AM,FY24 - Prime Trees,73.5,Invoice #150877,"3, ZONE",199509,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,10:51 AM,2023-12-17,10:51 AM,2023-12-01,12:00 PM,2023-12-20,12:00 PM,2023-11-17,10:51 AM
370741,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 11:12:00,2023-12-17 11:12:00,2023-12-04 12:00:00,2023-12-08 12:00:00,C,531P,"5211 Grape St,  Houston,  Texas,  77096","Trim all the deadwoods and branches around the canopy to the top of one 43"" Shumard oak in RoW in front of the address. Also trim to make 8ft above private yard and driveway clear.",TREEMAINTENANCE,2023-11-17 11:12 AM,FY24 - Westco Grounds,100.0,Invoice #66960,"7, ZONE",198993,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,11:12 AM,2023-12-17,11:12 AM,2023-12-04,12:00 PM,2023-12-08,12:00 PM,2023-11-17,11:12 AM
370742,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 11:13:00,2024-04-12 11:13:00,2023-12-01 12:00:00,2024-11-23 12:00:00,A,449Z,"1425 Murrayhill Dr,  Houston,  Texas,  77043","Remove and stump grind 40"" dead southern red oak on corner of lot",TREEMAINTENANCE,2023-11-17 11:13 AM,FY25 - Prime Trees,682.5,Invoice #173345.,"3, ZONE","199574,201511",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-17,11:13 AM,2024-04-12,11:13 AM,2023-12-01,12:00 PM,2024-11-23,12:00 PM,2023-11-17,11:13 AM
370743,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 11:35:00,2023-12-17 11:35:00,2023-12-01 12:00:00,2024-04-26 12:00:00,A,449Y,"1442 Brittmoore Rd,  Houston,  Texas,  77043",Trim 2 private bald Cypress along address for street sign obstruction ,TREEMAINTENANCE,2023-11-17 11:35 AM,FY24 - Prime Trees,147.0,Invoice #155977,"3, ZONE",199043,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,11:35 AM,2023-12-17,11:35 AM,2023-12-01,12:00 PM,2024-04-26,12:00 PM,2023-11-17,11:35 AM
370744,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 11:46:00,2023-12-17 11:46:00,2023-12-01 12:00:00,2023-12-20 12:00:00,A,449Y,"1443 Brittmoore Rd,  Houston,  Texas,  77043",Trim 4 private live oak for street clearance on right side of 1421 brittmoore ,TREEMAINTENANCE,2023-11-17 11:46 AM,FY24 - Prime Trees,220.5,Invoice #150877,"3, ZONE",199042,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,11:46 AM,2023-12-17,11:46 AM,2023-12-01,12:00 PM,2023-12-20,12:00 PM,2023-11-17,11:46 AM
370745,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 11:53:00,2023-12-17 11:53:00,2023-12-01 12:00:00,2023-12-20 12:00:00,A,449Y,"1256 Brittmoore Rd,  Houston,  Texas,  77043",Trim 1 private live oak for street clearance infront of address growing into street and obstructing signage,TREEMAINTENANCE,2023-11-17 11:53 AM,FY24 - Prime Trees,84.0,Invoice #150877,"3, ZONE",199041,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,11:53 AM,2023-12-17,11:53 AM,2023-12-01,12:00 PM,2023-12-20,12:00 PM,2023-11-17,11:53 AM
370746,REMOVAL BY IN-HOUSE,2,CLOSED,"GSM, CENTRAL",2023-11-17 12:32:00,2023-11-27 12:32:00,2023-11-17 12:32:00,2024-01-13 12:00:00,D,574N,"5230 Honeyvine Dr,  Houston,  Texas,  77048",Remove one small tallow tree behind the address along single rd.,TREEMAINTENANCE,2023-11-17 12:32 PM,,0.0,Completed on 01/13/2024. See email attached.,"6, ZONE",199071,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,12:32 PM,2023-11-27,12:32 PM,2023-11-17,12:32 PM,2024-01-13,12:00 PM,2023-11-17,12:32 PM
370747,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 12:56:00,2023-12-17 12:56:00,2023-12-01 12:00:00,2024-01-07 12:00:00,K,531W,"5735 Creekbend Dr,  Houston,  Texas,  77096",Remove and stump grind one dying loblolly pine in RoW in Mc Clearen side of the address. ,TREEMAINTENANCE,2023-11-17 12:56 PM,FY24 - Prime Trees,231.0,Invoice #151548,"7, ZONE",199967,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-17,12:56 PM,2023-12-17,12:56 PM,2023-12-01,12:00 PM,2024-01-07,12:00 PM,2023-11-17,12:56 PM
370748,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 13:14:00,2023-12-17 13:14:00,2023-12-01 12:00:00,2023-12-15 12:00:00,K,531W,"5630 Sanford Rd,  Houston,  Texas,  77096","Remove one dead 25"" Loblolly pine in RoW infront of the address.",TREEMAINTENANCE,2023-11-17 01:14 PM,FY24 - Prime Trees,262.5,Invoice #151186,"7, ZONE",200022,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-17,01:14 PM,2023-12-17,01:14 PM,2023-12-01,12:00 PM,2023-12-15,12:00 PM,2023-11-17,01:14 PM
370749,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 13:30:00,2023-12-17 13:30:00,2023-12-01 12:00:00,2023-12-20 12:00:00,A,449W,"1331 Westwick Forest Ln,  Houston,  Texas,  77043",Trim live oak next to streetlight for street clearance and street light obstruction ,TREEMAINTENANCE,2023-11-17 01:30 PM,FY24 - Prime Trees,89.25,Invoice #150877,"3, ZONE",199488,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,01:30 PM,2023-12-17,01:30 PM,2023-12-01,12:00 PM,2023-12-20,12:00 PM,2023-11-17,01:30 PM
370750,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 13:38:00,2023-12-17 13:38:00,2023-12-01 12:00:00,2023-12-20 12:00:00,A,449W,"1330 Wickshire Ln,  Houston,  Texas,  77043",Trim 2 private trees at address for street clearance and street light obstruction ,TREEMAINTENANCE,2023-11-17 01:38 PM,FY24 - Prime Trees,168.0,Invoice #150877,"3, ZONE",199612,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,01:38 PM,2023-12-17,01:38 PM,2023-12-01,12:00 PM,2023-12-20,12:00 PM,2023-11-17,01:38 PM
370751,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 14:04:00,2023-12-17 14:04:00,2023-12-01 12:00:00,2023-12-22 12:00:00,A,447W,"1635 Barker Cypress Rd,  Houston,  Texas,  77084","Remove and stump grind 25"" 4ft stump on side of address ",TREEMAINTENANCE,2023-11-17 02:04 PM,FY24 - Prime Trees,378.0,Invoice #150877,"3, ZONE",199608,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-11-17,02:04 PM,2023-12-17,02:04 PM,2023-12-01,12:00 PM,2023-12-22,12:00 PM,2023-11-17,02:04 PM
370752,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-11-17 14:08:00,2023-12-17 14:08:00,2023-12-01 12:00:00,2023-12-22 12:00:00,D,574J,"11402 Panay Dr, Houston, Texas, 77048",Trim one bur oak at the median along selinsky dr to clear obstruction to yield towards panay. Raise canopy.,TREEMAINTENANCE,2023-11-17 02:08 PM,FY24 - Prime Trees,73.5,Invoice #150877,"6, ZONE","199793,200339",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-11-17,02:08 PM,2023-12-17,02:08 PM,2023-12-01,12:00 PM,2023-12-22,12:00 PM,2023-11-17,02:08 PM
