workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
386210,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 09:20:00,2024-10-10 09:20:00,2024-11-15 12:00:00,2024-12-27 12:00:00,C,452Z,"1332 Ashland St,  Houston,  Texas,  77008","Trim 7"" hackberry behind address in alley for street clearance ",TREEMAINTENANCE,2024-09-10 09:20 AM,FY25 - Prime Trees,61.95,Invoice #174881,"3, ZONE",214235,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,09:20 AM,2024-10-10,09:20 AM,2024-11-15,12:00 PM,2024-12-27,12:00 PM,2024-09-10,09:20 AM
386214,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 09:40:00,2024-10-10 09:40:00,2024-12-03 12:00:00,2025-02-21 12:00:00,B,455J,"7302 Banyan St,  Houston,  Texas,  77028","Remove declining and broken cypress tree, at indicated address ",TREEMAINTENANCE,2024-09-10 09:40 AM,FY26 - Prime Trees,619.5,Invoice #191120.,"4, ZONE",214198,10 - Escalated Work Order,Tree Removal,Tree Removal Inspection,0.0,2024-09-10,09:40 AM,2024-10-10,09:40 AM,2024-12-03,12:00 PM,2025-02-21,12:00 PM,2024-09-10,09:40 AM
386215,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 09:49:00,2024-10-10 09:49:00,2024-09-24 12:00:00,2025-02-20 12:00:00,K,571X,"6419 Bazel Brook Dr,  Missouri City,  Texas,  77489",Prune live oak trees infront of home. ,TREEMAINTENANCE,2024-09-10 09:49 AM,FY25 - Prime Trees,199.5,Invoice #176955.,"7, ZONE",214210,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,09:49 AM,2024-10-10,09:49 AM,2024-09-24,12:00 PM,2025-02-20,12:00 PM,2024-09-10,09:49 AM
386217,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 10:11:00,2024-10-10 10:11:00,2024-10-02 12:00:00,2024-11-22 12:00:00,H,494D,"6621 Brownsville St,  Houston,  Texas,  77020"," Prune live oak tree for street and sidewalk clearance; and roof/wall clearance,  at indicated location.   ",TREEMAINTENANCE,2024-09-10 10:11 AM,FY25 - Prime Trees,94.5,Invoice #173345.,"4, ZONE",214222,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,10:11 AM,2024-10-10,10:11 AM,2024-10-02,12:00 PM,2024-11-22,12:00 PM,2024-09-10,10:11 AM
386218,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-09-10 10:16:00,2024-09-11 10:16:00,2024-09-10 10:16:00,2024-09-27 15:14:00,02,532P,3699 Norris Dr (Linkwood Park),Trim dead limbs and low hanging limbs around the playground. Event at park on 09/27/2024.,TREEMAINTENANCE,2024-09-10 10:16 AM,,1050.0,"(Copied from Service Request 214254): ""Dead limbs and low hanging limbs around the playground. Event at park on 09/27/2024.""","7, ZONE",214254,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2024-09-10,10:16 AM,2024-09-11,10:16 AM,2024-09-10,10:16 AM,2024-09-27,03:14 PM,2024-09-10,10:16 AM
386219,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-10 10:22:00,2025-09-10 10:22:00,2024-09-10 10:22:00,2024-09-10 12:00:00,B,455T,"7906 Tate St,  Houston,  Texas,  77028","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-09-10 10:22 AM,,0.0,"(Copied from Service Request 213320): ""Customer replied, ""I have attached the revised site plan for your review, the new proposed tree is now showing in the front yard and in a red cloud.""

See email attached.""","4, ZONE",213320,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,10:22 AM,2025-09-10,10:22 AM,2024-09-10,10:22 AM,2024-09-10,12:00 PM,2024-09-10,10:22 AM
386220,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 10:32:00,2024-10-10 10:32:00,2024-12-03 12:00:00,2025-01-28 12:00:00,H,495P,"8202 Buchanan St,  Houston,  Texas,  77029","Remove broken Hackberry tree , at indicated location ",TREEMAINTENANCE,2024-09-10 10:32 AM,Hurricane Beryl - 7/8/24,157.5,Invoice #191120.,"5, ZONE",214219,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,10:32 AM,2024-10-10,10:32 AM,2024-12-03,12:00 PM,2025-01-28,12:00 PM,2024-09-10,10:32 AM
386221,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 10:51:00,2024-10-10 10:51:00,2024-09-10 10:51:00,2024-09-10 12:00:00,E,576G,4214 Parkcrest Dr (M-410006-0001-4),"Removal Permit for one 23"" Water Oak",TREEMAINTENANCE,2024-09-10 10:51 AM,,336.0,"(Copied from Service Request 213902): ""A 23"" water oak tree is declining:
Large trunk cavity (rotten wood)?
More than 50% of canopy is dead and branches broken 
High presence of fungus ""","5, ZONE",213902,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-09-10,10:51 AM,2024-10-10,10:51 AM,2024-09-10,10:51 AM,2024-09-10,12:00 PM,2024-09-10,10:51 AM
386222,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 10:55:00,2024-09-11 10:55:00,2024-09-23 12:00:00,2025-02-18 12:00:00,C,492M,"Allen Pkwy & Marston St,  Houston,  Texas,  77019","Remove fallen 25"" tree at corner of Allan Parkway and Marston Street, and one just a little west of Marston street. Low priority ",TREEMAINTENANCE,2024-09-10 10:55 AM,Hurricane Beryl - 7/8/24,262.5,Invoice #176720.,"2, ZONE","214185,214211,214338,214814,214854,215333,216586",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-10,10:55 AM,2024-09-11,10:55 AM,2024-09-23,12:00 PM,2025-02-18,12:00 PM,2024-09-10,10:55 AM
386226,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 11:24:00,2024-10-10 11:24:00,2024-11-15 12:00:00,2025-02-13 12:00:00,B,412Y,"738 W Rittenhouse Rd,  Houston,  Texas,  77091","Trim 15"" American elm and 30"" American elm that are hindering street near bridge",TREEMAINTENANCE,2024-09-10 11:24 AM,FY25 - Prime Trees,189.0,Invoice #176274.,"3, ZONE",214189,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,11:24 AM,2024-10-10,11:24 AM,2024-11-15,12:00 PM,2025-02-13,12:00 PM,2024-09-10,11:24 AM
386227,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 11:33:00,2024-10-10 11:33:00,2024-10-04 12:00:00,2024-11-06 12:00:00,D,533D,"Wheeler St & Attucks St,  Houston,  Texas,  77004"," Prune live oak tree at indicated location, on southwest corner of intersection Wheeler St. & Attucks St., for street and sidewalk clearance.    ",TREEMAINTENANCE,2024-09-10 11:33 AM,FY25 - Prime Trees,89.25,Invoice #172437.,"6, ZONE",214180,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,11:33 AM,2024-10-10,11:33 AM,2024-10-04,12:00 PM,2024-11-06,12:00 PM,2024-09-10,11:33 AM
386230,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 11:45:00,2024-10-10 11:45:00,2024-11-15 12:00:00,2025-05-07 12:00:00,H,412Z,"522 W Sunnyside St,  Houston,  Texas,  77091","Trim 40"" live oak infront of address for street and driveway clearance ",TREEMAINTENANCE,2024-09-10 11:45 AM,FY25 - Prime Trees,131.25,Invoice #181553.,"3, ZONE",214108,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,11:45 AM,2024-10-10,11:45 AM,2024-11-15,12:00 PM,2025-05-07,12:00 PM,2024-09-10,11:45 AM
386231,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 12:06:00,2024-10-10 12:06:00,2024-10-04 12:00:00,2025-04-24 12:00:00,I,534K,"3607 Penwood Way,  Houston,  Texas,  77023", Remove and stump grind uprooting  pine tree  in front of indicated location    ,TREEMAINTENANCE,2024-09-10 12:06 PM,Hurricane Beryl - 7/8/24,231.0,Invoice #181134.,"6, ZONE",214207,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-10,12:06 PM,2024-10-10,12:06 PM,2024-10-04,12:00 PM,2025-04-24,12:00 PM,2024-09-10,12:06 PM
386232,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:10:00,2024-10-10 12:10:00,2024-09-10 12:10:00,2024-09-10 12:00:00,B,414V,11023 Wicklowe St (M-430220-0040-3),"Removal permit for one 13"" Sweetgum",TREEMAINTENANCE,2024-09-10 12:10 PM,,141.75,"(Copied from Service Request 212748): ""16"" Sweetgum at 5630 is in poor condition with 50% canopy mortality, per photo 113404.

Only 13"" Sweetgum at 11023 and 21"" Water Oak at 11014 are in good condition.

Both trees interfering with ditch regrading.","4, ZONE",212748,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-09-10,12:10 PM,2024-10-10,12:10 PM,2024-09-10,12:10 PM,2024-09-10,12:00 PM,2024-09-10,12:10 PM
386233,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:13:00,2024-10-10 12:13:00,2024-09-10 12:13:00,2024-09-10 12:00:00,B,414V,11014 Wicklowe St (M-430220-0040-3),"Removal Permit for one 21"" Water Oak",TREEMAINTENANCE,2024-09-10 12:13 PM,,336.0,"(Copied from Service Request 212748): ""16"" Sweetgum at 5630 is in poor condition with 50% canopy mortality, per photo 113404.

Only 13"" Sweetgum at 11023 and 21"" Water Oak at 11014 are in good condition.

Both trees interfering with ditch regrading.","4, ZONE",212748,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-09-10,12:13 PM,2024-10-10,12:13 PM,2024-09-10,12:13 PM,2024-09-10,12:00 PM,2024-09-10,12:13 PM
386234,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:15:00,2024-10-10 12:15:00,2024-09-10 12:15:00,2024-09-10 12:00:00,B,414V,5630 Mohawk St (M-430220-0040-3),"Removal Permit for one 16"" Sweetgum",TREEMAINTENANCE,2024-09-10 12:15 PM,,231.0,"(Copied from Service Request 212748): ""16"" Sweetgum at 5630 is in poor condition with 50% canopy mortality, per photo 113404.

Only 13"" Sweetgum at 11023 and 21"" Water Oak at 11014 are in good condition.

Both trees interfering with ditch regrading.","4, ZONE",212748,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-09-10,12:15 PM,2024-10-10,12:15 PM,2024-09-10,12:15 PM,2024-09-10,12:00 PM,2024-09-10,12:15 PM
386235,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:18:00,2024-10-10 12:18:00,2024-09-10 12:18:00,2024-09-10 12:00:00,B,414V,11027 Wicklowe St (M-430220-0040-3),"Removal Permit for two 12"" Pecan trees",TREEMAINTENANCE,2024-09-10 12:18 PM,,283.5,"(Copied from Service Request 212748): ""16"" Sweetgum at 5630 is in poor condition with 50% canopy mortality, per photo 113404.

Only 13"" Sweetgum at 11023 and 21"" Water Oak at 11014 are in good condition.

Both trees interfering with ditch regrading.","4, ZONE",212748,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-09-10,12:18 PM,2024-10-10,12:18 PM,2024-09-10,12:18 PM,2024-09-10,12:00 PM,2024-09-10,12:18 PM
386236,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 12:23:00,2024-10-10 12:23:00,2024-10-02 12:00:00,2024-11-08 12:00:00,H,452D,"6004 N Shepherd Dr,  Houston,  Texas,  77091",Trim 16 trees in esplanade across from entrance into reddyice on north and south bound sides,TREEMAINTENANCE,2024-09-10 12:23 PM,FY25 - Prime Trees,1167.6,Invoice #172822.,"3, ZONE",214077,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-09-10,12:23 PM,2024-10-10,12:23 PM,2024-10-02,12:00 PM,2024-11-08,12:00 PM,2024-09-10,12:23 PM
386237,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:24:00,2024-10-10 12:24:00,2024-09-10 12:24:00,2024-09-10 12:00:00,C,531Q,"8926 Sager Dr,  Houston,  Texas,  77096","Removal Permit for one 18"" Hackberry",TREEMAINTENANCE,2024-09-10 12:24 PM,,231.0,"(Copied from Service Request 212753): ""Customer replied, ""I attached the updated site Plan of 8926 Sager dr.""

See email attached.""","7, ZONE",212753,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-09-10,12:24 PM,2024-10-10,12:24 PM,2024-09-10,12:24 PM,2024-09-10,12:00 PM,2024-09-10,12:24 PM
386238,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:29:00,2024-10-10 12:29:00,2024-09-10 12:29:00,2024-09-10 12:00:00,G,488Q,Enclave Pkwy & Briar Forest Dr (Dakota at Enclave Parkway),"Removal Permit for one 20"" Live Oak, one 28"" Live Oak, one 30"" Live Oak, one 31"" Live Oak, one 32"" Live Oak, and one 34"" Live Oak.",TREEMAINTENANCE,2024-09-10 12:29 PM,,3045.0,"(Copied from Service Request 212819): ""Customer replied, ""Trees 1005, 1007.1009.1011 are on the south side of the building and are going to be in a driveway required by the fire department for ladder access to the four stoty building. Trees 1183 and","2, ZONE",212819,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-09-10,12:29 PM,2024-10-10,12:29 PM,2024-09-10,12:29 PM,2024-09-10,12:00 PM,2024-09-10,12:29 PM
386239,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-10 12:33:00,2025-09-10 12:33:00,2024-09-10 12:33:00,2024-09-10 12:00:00,G,488Q,Enclave Pkwy & Briar Forest Dr (Dakota at Enclave Parkway),"21 Live Oak - 30 gallon 
12 Cedar Elm - 30 gallon
8 Bald cypress - 30 gallon 
8 Eagleston Holly - 45 gallon 
5 Winged Elm - 30 gallon 
9 Yaupon Holly - 30 gallon 
3 Sycamore - 30 gallon 
9 Sabal Palm - 10' container",TREEPLANTING,2024-09-10 12:33 PM,,0.0,"(Copied from Service Request 212819): ""Customer replied, ""Trees 1005, 1007.1009.1011 are on the south side of the building and are going to be in a driveway required by the fire department for ladder access to the four stoty building. Trees 1183 and","2, ZONE",212819,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-09-10,12:33 PM,2025-09-10,12:33 PM,2024-09-10,12:33 PM,2024-09-10,12:00 PM,2024-09-10,12:33 PM
386241,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 12:36:00,2024-10-10 12:36:00,2024-10-04 12:00:00,2025-06-27 12:00:00,I,534R,"7148 Kinney St,  Houston,  Texas,  77087"," Remove and stump grind dead water oak tree, at indicated location       ",TREEMAINTENANCE,2024-09-10 12:36 PM,FY26 - Prime Trees,231.0,Invoice #185111.,"6, ZONE",214233,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-10,12:36 PM,2024-10-10,12:36 PM,2024-10-04,12:00 PM,2025-06-27,12:00 PM,2024-09-10,12:36 PM
386242,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:38:00,2024-10-10 12:38:00,2024-09-10 12:38:00,2024-09-10 12:00:00,H,493B,"721 Usener St,  Houston,  Texas,  77009","Removal Permit for one 16"" Palm",TREEMAINTENANCE,2024-09-10 12:38 PM,,231.0,"(Copied from Service Request 213125): ""Proposed removal is 16"" palm tree TTF in RoW. Driveway is clear and this tree is not disturbing the access to the lot. Other trees in private are not protected.""","3, ZONE",213125,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,12:38 PM,2024-10-10,12:38 PM,2024-09-10,12:38 PM,2024-09-10,12:00 PM,2024-09-10,12:38 PM
386243,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:45:00,2024-10-10 12:45:00,2024-09-10 12:45:00,2024-09-10 12:00:00,H,452G,"1015 Martin St,  Houston,  Texas,  77018","Removal Permit for one 22"" Loblolly Pine. Corridor tree.",TREEMAINTENANCE,2024-09-10 12:45 PM,,336.0,"(Copied from Service Request 213140): ""Requesting lot to be flipped to allow driveway to be constructed on opposite side would still impact/require removal of a 24"" Pine. Opposite side of ROW has existing light pole that impacts how driveway is const","3, ZONE",213140,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,12:45 PM,2024-10-10,12:45 PM,2024-09-10,12:45 PM,2024-09-10,12:00 PM,2024-09-10,12:45 PM
386245,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 12:59:00,2024-10-10 12:59:00,2024-09-10 12:59:00,2024-09-10 12:00:00,C,493S,"1000 Missouri St,  Houston,  Texas,  77006","Removal Permit for one 13"" Hackberry",TREEMAINTENANCE,2024-09-10 12:59 PM,,141.75,"(Copied from Service Request 213224): ""13"" declining Hackberry tree,  it is leaning towards street.  Location in  front setback property ""","2, ZONE",213224,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0.0,2024-09-10,12:59 PM,2024-10-10,12:59 PM,2024-09-10,12:59 PM,2024-09-10,12:00 PM,2024-09-10,12:59 PM
386246,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 13:09:00,2024-09-11 13:09:00,2024-09-20 12:00:00,2024-10-01 12:00:00,C,493J,"816 Montrose Blvd,  Houston,  Texas,  77019 (Magnolia Cemetery)","Remove 45"" oak at cemetery with large amount of rot/hollow in base of tree. See photo of tree.",TREEMAINTENANCE,2024-09-10 01:09 PM,FY25 - Prime Trees,619.5,Invoice #170432,"2, ZONE","213823,214151",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-10,01:09 PM,2024-09-11,01:09 PM,2024-09-20,12:00 PM,2024-10-01,12:00 PM,2024-09-10,01:09 PM
386247,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 13:16:00,2024-10-10 13:16:00,2024-09-10 13:16:00,2024-09-10 12:00:00,H,453P,"164 Wallace St,  Houston,  Texas,  77022","Removal Permit for one 16"" Hackberry",TREEMAINTENANCE,2024-09-10 01:16 PM,,231.0,"(Copied from Service Request 213243): ""Landscape Analysis Forms indicate proposed trees are Live Oak.""","4, ZONE",213243,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,01:16 PM,2024-10-10,01:16 PM,2024-09-10,01:16 PM,2024-09-10,12:00 PM,2024-09-10,01:16 PM
386248,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-10 13:18:00,2025-09-10 13:18:00,2024-09-10 13:18:00,2024-09-10 12:00:00,H,453P,"164 Wallace St,  Houston,  Texas,  77022","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-09-10 01:18 PM,,0.0,"(Copied from Service Request 213243): ""Landscape Analysis Forms indicate proposed trees are Live Oak.""","4, ZONE",213243,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,01:18 PM,2025-09-10,01:18 PM,2024-09-10,01:18 PM,2024-09-10,12:00 PM,2024-09-10,01:18 PM
386249,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-09-10 13:22:00,2024-10-10 13:22:00,2024-09-10 13:22:00,2024-09-10 12:00:00,B,455H,"8821 Kellett St,  Houston,  Texas,  77078","Removal permit for one 18"" Chinese Tallow",TREEMAINTENANCE,2024-09-10 01:22 PM,,231.0,"(Copied from Service Request 213258): ""18"" tallow on ROW is a 18"" TTF Chinese tallow, no other trees on city ROW, 24"" oak is a 20"" willow oak, need specification on which trees will be used for tree credits""","4, ZONE",213258,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,01:22 PM,2024-10-10,01:22 PM,2024-09-10,01:22 PM,2024-09-10,12:00 PM,2024-09-10,01:22 PM
386250,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-09-10 13:40:00,2024-10-10 13:40:00,2024-09-24 12:00:00,2024-11-06 12:00:00,I,535U,"8005 Barkley St,  Houston,  Texas,  77017","Prune two Oaks trees for street,  sidewalk and roof clearance at indicated location.           ",TREEMAINTENANCE,2024-09-10 01:40 PM,FY25 - Prime Trees,241.5,Invoice #172437.,"5, ZONE",214215,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-09-10,01:40 PM,2024-10-10,01:40 PM,2024-09-24,12:00 PM,2024-11-06,12:00 PM,2024-09-10,01:40 PM
386252,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-10 13:46:00,2025-09-10 13:46:00,2024-09-10 13:46:00,2024-09-10 12:00:00,B,455T,"7910 Tate St,  Houston,  Texas,  77028","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-09-10 01:46 PM,,0.0,"(Copied from Service Request 213321): ""Customer replied, ""I have attached the revised site plan for your review, the new proposed tree is now showing in the front yard and in a red cloud.""

See email attached.""","4, ZONE",213321,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,01:46 PM,2025-09-10,01:46 PM,2024-09-10,01:46 PM,2024-09-10,12:00 PM,2024-09-10,01:46 PM
386253,STUMP GRINDING BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-09-10 13:48:00,2025-09-10 13:48:00,2024-12-13 09:05:00,2024-12-13 10:05:00,02,493J,816 Montrose Blvd (Magnolia Cemetery),Remove one large stump that damages fence and concrete ,TREEMAINTENANCE,2024-09-10 01:48 PM,Hurricane Beryl - 7/8/24,210.0,crew forgot to take picture after the job done.,"2, ZONE","214081,214082",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2024-09-10,01:48 PM,2025-09-10,01:48 PM,2024-12-13,09:05 AM,2024-12-13,10:05 AM,2024-09-10,01:48 PM
386254,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-09-10 13:50:00,2025-09-10 13:50:00,2024-09-10 13:50:00,2024-09-10 12:00:00,C,531J,"5618 Valerie St,  Houston,  Texas,  77081","2 Yaupon Holly - 1 1/2"" caliper ",TREEPLANTING,2024-09-10 01:50 PM,,0.0,"(Copied from Service Request 213355): ""There is a 14"" pecan and 27"" pecan tree on front setback up for removal. 27"" pecan has a ton of decay and in poor condition. There's a 34"" chinese tallow on front set back up for removal. No permits required for","7, ZONE",213355,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-09-10,01:50 PM,2025-09-10,01:50 PM,2024-09-10,01:50 PM,2024-09-10,12:00 PM,2024-09-10,01:50 PM
